Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-23 20:00:03,Budget Blinds,336806,Budget Blinds - 10079 - Winchester,LIVE,http://budgetblinds.com/winchester,781-222-0646,781-222-0646,781-222-0646,781-222-0646,No DB Unpaid Number,7812025164,PPC Not Found,0,https://budgetblinds.com/winchester,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:00:26,Budget Blinds,336807,Budget Blinds - 1854 - Waltham,LIVE,http://budgetblinds.com/waltham,781-326-9600,781-326-9600,781-326-9600,781-326-9600,No DB Unpaid Number,3392040857,PPC Not Found,0,https://budgetblinds.com/waltham,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:00:47,Budget Blinds,336808,Budget Blinds - 2981 - Worcester,LIVE,http://budgetblinds.com/worcester,508-762-1328,508-762-1328,508-762-1328,508-762-1328,No DB Unpaid Number,5083404373,PPC Not Found,0,https://budgetblinds.com/worcester,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:01:08,Budget Blinds,336809,Budget Blinds - 2817 - Westborough,LIVE,http://budgetblinds.com/westborough,508-366-1219,508-366-1219,508-366-1219,508-366-1219,No DB Unpaid Number,5086149466,PPC Not Found,0,https://budgetblinds.com/westborough,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:01:32,Budget Blinds,336810,Budget Blinds - 1640 - Newton,LIVE,http://budgetblinds.com/newton,781-237-6886,781-237-6886,781-237-6886,781-237-6886,No DB Unpaid Number,7813044000,PPC Not Found,0,https://budgetblinds.com/newton,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:01:54,Budget Blinds,336811,Budget Blinds - 3493 - Brookline,LIVE,http://budgetblinds.com/brookline,781-589-6901,781-589-6901,781-589-6901,781-589-6901,No DB Unpaid Number,9786140943,PPC Not Found,0,https://budgetblinds.com/brookline,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:02:17,Budget Blinds,336814,Budget Blinds - 10072 - Quincy,LIVE,http://budgetblinds.com/quincy,617.718.5424,617.718.5424,617.718.5424,617.718.5424,No DB Unpaid Number,6172846724,PPC Not Found,0,https://budgetblinds.com/quincy,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:02:39,Budget Blinds,336815,Budget Blinds - 3802 - Weymouth,LIVE,http://budgetblinds.com/weymouth,781-740-2563,781-740-2563,781-740-2563,781-740-2563,No DB Unpaid Number,7812770686,PPC Not Found,0,https://budgetblinds.com/weymouth,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:03:01,Budget Blinds,336816,Budget Blinds - 2827 - BlackstoneValley,LIVE,http://budgetblinds.com/blackstonevalley,508-865-9300,508-865-9300,508-865-9300,508-865-9300,No DB Unpaid Number,5085813235,PPC Not Found,0,https://budgetblinds.com/blackstonevalley,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:03:23,Budget Blinds,336817,Budget Blinds - 2889 - FranklinMA,LIVE,http://budgetblinds.com/franklinma,508-695-7999,508-695-7999,508-695-7999,508-695-7999,No DB Unpaid Number,5084402064,PPC Not Found,0,https://budgetblinds.com/franklinma,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:03:47,Budget Blinds,336818,Budget Blinds - 2750 - Norwell,LIVE,http://budgetblinds.com/norwell,781.749.8500,781.749.8500,781.749.8500,781.749.8500,No DB Unpaid Number,7817970150,PPC Not Found,0,https://budgetblinds.com/norwell,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:04:12,Budget Blinds,336819,Budget Blinds - 2288 - SouthPlymouthCounty,LIVE,http://budgetblinds.com/southplymouthcounty,508-947-5772,508-947-5772,508-947-5772,508-947-5772,No DB Unpaid Number,7742131190,PPC Not Found,0,https://budgetblinds.com/southplymouthcounty,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:04:38,Budget Blinds,336820,Budget Blinds - 3513 - Plymouth2,LIVE,http://budgetblinds.com/plymouth2,508-224-0903,508-224-0903,508-224-0903,508-224-0903,No DB Unpaid Number,5089271155,PPC Not Found,0,https://budgetblinds.com/plymouth2,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:05:00,Budget Blinds,336821,Budget Blinds - 1371 - CapeCod,LIVE,http://budgetblinds.com/capecod,508-539-9989,508-539-9989,508-539-9989,508-539-9989,No DB Unpaid Number,5085564549,PPC Not Found,0,https://budgetblinds.com/capecod,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:05:22,Budget Blinds,336822,Budget Blinds - 2920 - MidandOuterCapeCod,LIVE,http://budgetblinds.com/midandoutercapecod,508-432-2107,508-432-2107,508-432-2107,508-432-2107,No DB Unpaid Number,5082138669,PPC Not Found,0,https://budgetblinds.com/midandoutercapecod,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:05:45,Budget Blinds,336823,Budget Blinds - 1494 - Wellesley,LIVE,http://budgetblinds.com/wellesley,781-237-6886,781-237-6886,781-237-6886,781-237-6886,No DB Unpaid Number,7813048130,PPC Not Found,0,https://budgetblinds.com/wellesley,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:06:07,Budget Blinds,336824,Budget Blinds - 3786 - CentralNH,LIVE,http://budgetblinds.com/centralnh,603-744-5405,603-744-5405,603-744-5405,603-744-5405,No DB Unpaid Number,6039652777,PPC Not Found,0,https://budgetblinds.com/centralnh,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:06:30,Budget Blinds,336825,Budget Blinds - 10012 - ConcordNH,LIVE,http://budgetblinds.com/concordnh,603-369-6597,603-369-6597,603-369-6597,603-369-6597,No DB Unpaid Number,6032871552,PPC Not Found,0,https://budgetblinds.com/concordnh,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:06:52,Budget Blinds,336826,Budget Blinds - 10020 - WestRockinghamCounty,LIVE,http://budgetblinds.com/westrockinghamcounty,603-782-0402,603-782-0402,603-782-0402,603-782-0402,No DB Unpaid Number,6032591700,PPC Not Found,0,https://budgetblinds.com/westrockinghamcounty,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:07:14,Budget Blinds,336828,Budget Blinds - 2536 - Keene,LIVE,http://budgetblinds.com/keene,603-354-7801,603-354-7801,603-354-7801,603-354-7801,No DB Unpaid Number,6038274004,PPC Not Found,0,https://budgetblinds.com/keene,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:07:36,Budget Blinds,336829,Budget Blinds - 2924 - Amherst,LIVE,http://budgetblinds.com/amherst,603-707-4466,603-707-4466,603-707-4466,603-707-4466,No DB Unpaid Number,6038383215,PPC Not Found,0,https://budgetblinds.com/amherst,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:07:59,Budget Blinds,336830,Budget Blinds - 1616 - Derry,LIVE,http://budgetblinds.com/derry,603-437-9000,603-437-9000,603-437-9000,603-437-9000,No DB Unpaid Number,6038383475,PPC Not Found,0,https://budgetblinds.com/derry,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:08:21,Budget Blinds,336832,Budget Blinds - 2886 - CoastalEmpire,LIVE,http://budgetblinds.com/coastalempire,912-509-0405,912-509-0405,912-509-0405,912-509-0405,No DB Unpaid Number,9122267202,PPC Not Found,0,https://budgetblinds.com/coastalempire,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:08:43,Budget Blinds,336833,Budget Blinds - 2748 - Savannah,LIVE,http://budgetblinds.com/savannah,912-344-4200,912-344-4200,912-344-4200,912-344-4200,No DB Unpaid Number,9122006324,PPC Not Found,0,https://budgetblinds.com/savannah,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:09:04,Budget Blinds,336835,Budget Blinds - 3296 - HiltonHeadIsland,LIVE,http://budgetblinds.com/hiltonheadisland,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,8437651628,PPC Not Found,0,https://budgetblinds.com/hiltonheadisland,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:09:26,Budget Blinds,336836,Budget Blinds - 3202 - Cranberry,LIVE,http://budgetblinds.com/cranberry,724-453-1300,724-453-1300,724-453-1300,724-453-1300,No DB Unpaid Number,7244735480,PPC Not Found,0,https://budgetblinds.com/cranberry,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:09:48,Budget Blinds,336837,Budget Blinds - 2217 - Butler,LIVE,http://budgetblinds.com/butler,724-234-4311,724-234-4311,724-234-4311,724-234-4311,No DB Unpaid Number,7246020140,PPC Not Found,0,https://budgetblinds.com/butler,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:10:11,Budget Blinds,336838,Budget Blinds - 3697 - Gibsonia,LIVE,http://budgetblinds.com/gibsonia,412-353-1024,412-353-1024,412-353-1024,412-353-1024,No DB Unpaid Number,4124388006,PPC Not Found,0,https://budgetblinds.com/gibsonia,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:10:32,Budget Blinds,336840,Budget Blinds - 2124 - Canonsburg,LIVE,http://budgetblinds.com/canonsburg,724-299-4010,724-299-4010,724-299-4010,724-299-4010,No DB Unpaid Number,7243150368,PPC Not Found,0,https://budgetblinds.com/canonsburg,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:10:55,Budget Blinds,336841,Budget Blinds - 2845 - WestPittsburgh,LIVE,http://budgetblinds.com/westpittsburgh,724-591-8825,724-591-8825,724-591-8825,724-591-8825,No DB Unpaid Number,7249002585,PPC Not Found,0,https://budgetblinds.com/westpittsburgh,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:11:17,Budget Blinds,336842,Budget Blinds - 2157 - RossTownship,LIVE,http://budgetblinds.com/rosstownship,724-453-1300,724-453-1300,724-453-1300,724-453-1300,No DB Unpaid Number,7242306593,PPC Not Found,0,https://budgetblinds.com/rosstownship,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:11:39,Budget Blinds,336843,Budget Blinds - 10087 - DowntownPittsburgh,LIVE,http://budgetblinds.com/downtownpittsburgh,412-533-3332,412-533-3332,412-533-3332,412-533-3332,No DB Unpaid Number,4125333066,PPC Not Found,0,https://budgetblinds.com/downtownpittsburgh,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:12:00,Budget Blinds,336844,Budget Blinds - 3779 - Monroeville,LIVE,http://budgetblinds.com/monroeville,412-798-3333,412-798-3333,412-798-3333,412-798-3333,No DB Unpaid Number,4125731496,PPC Not Found,0,https://budgetblinds.com/monroeville,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:12:21,Budget Blinds,336845,Budget Blinds - 3698 - SouthHills,LIVE,http://budgetblinds.com/southhills,412-353-1024,412-353-1024,412-353-1024,412-353-1024,No DB Unpaid Number,4123533559,PPC Not Found,0,https://budgetblinds.com/southhills,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:12:46,Budget Blinds,336847,Budget Blinds - 3497 - Latrobe,LIVE,http://budgetblinds.com/latrobe,866-450-2450,866-450-2450,866-450-2450,866-450-2450,No DB Unpaid Number,8142016288,PPC Not Found,0,https://budgetblinds.com/latrobe,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:13:09,Budget Blinds,336848,Budget Blinds - 10001 - Beaver,LIVE,http://budgetblinds.com/beaver,724-359-2726,724-359-2726,724-359-2726,724-359-2726,No DB Unpaid Number,7246020069,PPC Not Found,0,https://budgetblinds.com/beaver,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:13:32,Budget Blinds,336849,Budget Blinds - 2691 - FortWayne,LIVE,http://budgetblinds.com/fortwayne,260-748-0152,260-748-0152,260-748-0152,260-748-0152,No DB Unpaid Number,2602321025,PPC Not Found,0,https://budgetblinds.com/fortwayne,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:13:56,Budget Blinds,336850,Budget Blinds - 2838 - Sandusky,LIVE,http://budgetblinds.com/sandusky,419-616-6009,419-616-6009,419-616-6009,419-616-6009,No DB Unpaid Number,5676234039,PPC Not Found,0,https://budgetblinds.com/sandusky,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:14:19,Budget Blinds,336851,Budget Blinds - 1953 - Avon,LIVE,http://budgetblinds.com/avon,440-937-7698,440-937-7698,440-937-7698,440-937-7698,No DB Unpaid Number,4403480545,PPC Not Found,0,https://budgetblinds.com/avon,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 20:14:41,Budget Blinds,336853,Budget Blinds - 3500 - Lakewood,LIVE,http://budgetblinds.com/lakewood,216-889-9130,216-889-9130,216-889-9130,216-889-9130,No DB Unpaid Number,2162733891,PPC Not Found,0,https://budgetblinds.com/lakewood,301,200,166.78.83.125,ns43.domaincontrol.com.,no,no,no,no,PPC Not Found,no,yes,no
