Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-23 23:39:09,AllState Insurance Corporate,332377,Allstate Business Insurance - Laura Gonzalez (Chiropractors),LIVE,http://iprotectsmallbiz.com/laura-gonzalez,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/laura-gonzalez,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:39:30,AllState Insurance Corporate,332379,Allstate Business Insurance - Glen Liuzza (Barber Shops),LIVE,http://iprotectsmallbiz.com/glen-liuzza,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/glen-liuzza,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:39:51,AllState Insurance Corporate,332383,Allstate Business Insurance - Jeffrey Jones (Medical Offices),LIVE,http://iprotectsmallbiz.com/jeff-jones,800-927-9277,800-927-9277,800-927-9277,800-927-9277,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/jeff-jones,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:40:12,AllState Insurance Corporate,332392,Allstate Business Insurance - Michael Lia (Medical Offices),LIVE,http://iprotectsmallbiz.com/michael-lia,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/michael-lia,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:40:33,AllState Insurance Corporate,332393,Allstate Business Insurance - Kelly Buckwalter (Photographers),LIVE,http://iprotectsmallbiz.com/kelly-buckwalter,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/kelly-buckwalter,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:40:54,AllState Insurance Corporate,332396,Allstate Business Insurance - Mary Martinez (Accounting Services),LIVE,http://iprotectsmallbiz.com/mary-martinez,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/mary-martinez,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:41:15,AllState Insurance Corporate,332399,Allstate Business Insurance - Denise Thoman (Photographers),LIVE,http://iprotectsmallbiz.com/denise-thoman,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/denise-thoman,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:41:36,AllState Insurance Corporate,332400,Allstate Business Insurance - Joy Fedelim (Medical Offices),LIVE,http://iprotectsmallbiz.com/joy-fedelim,954-227-8883,954-227-8883,954-227-8883,954-227-8883,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/joy-fedelim,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:41:59,AllState Insurance Corporate,332401,Allstate Business Insurance - Brian Mustin (Real Estate Agents),LIVE,http://iprotectsmallbiz.com/brian-mustin,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/brian-mustin,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:42:20,AllState Insurance Corporate,332402,Allstate Business Insurance - Timothy Wilson (Medical Offices),LIVE,http://iprotectsmallbiz.com/tim-wilson,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/tim-wilson,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:42:40,AllState Insurance Corporate,332403,Allstate Business Insurance - Trisha Tenbroeck (Real Estate Agents),LIVE,http://iprotectsmallbiz.com/trisha-tenbroeck,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/trisha-tenbroeck,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:43:00,AllState Insurance Corporate,332404,Allstate Business Insurance - Terry Burns (Photographers),LIVE,http://iprotectsmallbiz.com/terry-burns,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/terry-burns,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:43:21,AllState Insurance Corporate,332405,Allstate Business Insurance - Ignacio Borbolla (Photographers),LIVE,http://iprotectsmallbiz.com/ignacio-borbolla,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/ignacio-borbolla,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:43:41,AllState Insurance Corporate,332406,Allstate Business Insurance - Oscar Arrieta (Medical Offices),LIVE,http://iprotectsmallbiz.com/oscar-arrieta,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/oscar-arrieta,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:44:02,AllState Insurance Corporate,332407,Allstate Business Insurance - Patrick Barker (Barber Shops),LIVE,http://iprotectsmallbiz.com/pat-barker,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/pat-barker,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:44:23,AllState Insurance Corporate,332410,Allstate Business Insurance - Tinh Tieu (Dentists),LIVE,http://iprotectsmallbiz.com/tinh-tieu,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/tinh-tieu,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:44:44,AllState Insurance Corporate,332412,Allstate Business Insurance - Howard Burkholz (Photographers),LIVE,http://iprotectsmallbiz.com/howard-burkholz,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/howard-burkholz,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:45:03,AllState Insurance Corporate,332413,Allstate Business Insurance - Marcus Moreno (Accounting Services),LIVE,http://iprotectsmallbiz.com/marcus-moreno,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/marcus-moreno,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:45:25,AllState Insurance Corporate,332414,Allstate Business Insurance - Courtney Eagleston (Dentists),LIVE,http://iprotectsmallbiz.com/chuck-eagleston,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/chuck-eagleston,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:45:46,AllState Insurance Corporate,332415,Allstate Business Insurance - Jeffrey Baird (Medical),LIVE,http://iprotectsmallbiz.com/jeff-baird,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://www.allstate.com/business-insurance.aspx,403,403,167.127.208.24,ns2.allstate.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:46:09,AllState Insurance Corporate,332419,Allstate Business Insurance - David Schwaba (Real Estate Agents),LIVE,http://iprotectsmallbiz.com/david-schwaba,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/david-schwaba,403,403,104.196.57.56,ns93.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:46:31,AllState Insurance Corporate,332421,Allstate Business Insurance - William White (Accounting Services),LIVE,http://iprotectsmallbiz.com/billy-white,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,8324362411,False,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/billy-white,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:46:52,AllState Insurance Corporate,332424,Allstate Business Insurance - Mark Shabib (Medical Offices),LIVE,http://iprotectsmallbiz.com/mark-shabib,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/mark-shabib,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:47:12,AllState Insurance Corporate,332459,Allstate Business Insurance - Frederick Sherman (Barber Shops),LIVE,http://iprotectsmallbiz.com/fred-sherman,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/fred-sherman,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:47:33,AllState Insurance Corporate,332460,Allstate Business Insurance - Harry Forbes (Chiropractors),LIVE,http://iprotectsmallbiz.com/harry-forbes,920-378-0904,920-378-0904,920-378-0904,920-378-0904,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/harry-forbes,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:47:53,AllState Insurance Corporate,332461,Allstate Business Insurance - Peter Arcuri (Medical Offices),LIVE,http://iprotectsmallbiz.com/peter-arcuri,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/peter-arcuri,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:48:14,AllState Insurance Corporate,332463,Allstate Business Insurance - David Lieberman (Medical Offices),LIVE,http://iprotectsmallbiz.com/david-lieberman,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/david-lieberman,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-23 23:48:35,AllState Insurance Corporate,332464,Allstate Business Insurance - Sameh Wahba (Accounting Services),LIVE,http://iprotectsmallbiz.com/sam-wahba,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://iprotectsmallbiz.com/sam-wahba,403,403,104.196.57.56,ns94.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
