URL,Status,Number of redirects,Redirect Chain,Final URL,Final URL Status
stratusbuildingsolutions.com/master_office/new-orleans/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/new-orleans/sitemap.xml | https://stratusbuildingsolutions.com/master_office/new-orleans/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/new-orleans/sitemap.xml,404,
stratusofhouston.com/sitemap.xml,301,3,http://stratusofhouston.com/sitemap.xml | https://stratusofhouston.com/sitemap.xml | http://www.stratusofhouston.com/sitemap.xml | ,https://www.stratusofhouston.com/sitemap.xml,200,
stratusoflongisland.com/sitemap.xml,301,3,http://stratusoflongisland.com/sitemap.xml | https://stratusoflongisland.com/sitemap.xml | http://www.stratusoflongisland.com/sitemap.xml | ,https://www.stratusoflongisland.com/sitemap.xml,200,
stratusofasheville.com/sitemap.xml,301,3,http://stratusofasheville.com/sitemap.xml | https://stratusofasheville.com/sitemap.xml | http://www.stratusofasheville.com/sitemap.xml | ,https://www.stratusofasheville.com/sitemap.xml,200,
stratusbuildingsolutions.com/master_office/northern-new-jersey/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/northern-new-jersey/sitemap.xml | https://stratusbuildingsolutions.com/master_office/northern-new-jersey/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/northern-new-jersey/sitemap.xml,404,
stratusofutah.com/sitemap.xml,301,3,http://stratusofutah.com/sitemap.xml | https://stratusofutah.com/sitemap.xml | http://www.stratusofutah.com/sitemap.xml | ,https://www.stratusofutah.com/sitemap.xml,200,
stratusnebraska.com/sitemap.xml,301,3,http://stratusnebraska.com/sitemap.xml | https://stratusnebraska.com/sitemap.xml | http://www.stratusnebraska.com/sitemap.xml | ,https://www.stratusnebraska.com/sitemap.xml,200,
stratusindianapolis.com/sitemap.xml,301,3,http://stratusindianapolis.com/sitemap.xml | https://stratusindianapolis.com/sitemap.xml | http://www.stratusindianapolis.com/sitemap.xml | ,https://www.stratusindianapolis.com/sitemap.xml,200,
stratuspalmbeachcounty.com/sitemap.xml,301,3,http://stratuspalmbeachcounty.com/sitemap.xml | https://stratuspalmbeachcounty.com/sitemap.xml | http://www.stratuspalmbeachcounty.com/sitemap.xml | ,https://www.stratuspalmbeachcounty.com/sitemap.xml,200,
stratusclean.com/industry-leading-master-franchise-opportunity/179/sitemap.xml,301,2,http://stratusclean.com/industry-leading-master-franchise-opportunity/179/sitemap.xml | https://stratusclean.com/industry-leading-master-franchise-opportunity/179/sitemap.xml | ,https://www.stratusclean.com/industry-leading-master-franchise-opportunity/179/sitemap.xml,200,
stratusclean.com/industry-leading-master-franchise-opportunity/184/sitemap.xml,301,2,http://stratusclean.com/industry-leading-master-franchise-opportunity/184/sitemap.xml | https://stratusclean.com/industry-leading-master-franchise-opportunity/184/sitemap.xml | ,https://www.stratusclean.com/industry-leading-master-franchise-opportunity/184/sitemap.xml,200,
stratusclean.com/industry-leading-master-franchise-opportunity/182/sitemap.xml,301,2,http://stratusclean.com/industry-leading-master-franchise-opportunity/182/sitemap.xml | https://stratusclean.com/industry-leading-master-franchise-opportunity/182/sitemap.xml | ,https://www.stratusclean.com/industry-leading-master-franchise-opportunity/182/sitemap.xml,200,
stratusmiami.com/sitemap.xml,301,3,http://stratusmiami.com/sitemap.xml | https://stratusmiami.com/sitemap.xml | http://www.stratusmiami.com/sitemap.xml | ,https://www.stratusmiami.com/sitemap.xml,200,
stratusofsouthjersey.com/sitemap.xml,301,3,http://stratusofsouthjersey.com/sitemap.xml | https://stratusofsouthjersey.com/sitemap.xml | http://www.stratusofsouthjersey.com/sitemap.xml | ,https://www.stratusofsouthjersey.com/sitemap.xml,200,
stratusofoklahomacity.com/sitemap.xml,301,3,http://stratusofoklahomacity.com/sitemap.xml | https://stratusofoklahomacity.com/sitemap.xml | http://www.stratusofoklahomacity.com/sitemap.xml | ,https://www.stratusofoklahomacity.com/sitemap.xml,200,
stratusofdallas.com/sitemap.xml,301,3,http://stratusofdallas.com/sitemap.xml | https://stratusofdallas.com/sitemap.xml | http://www.stratusofdallas.com/sitemap.xml | ,https://www.stratusofdallas.com/sitemap.xml,200,
stratusbuildingsolutions.com/master_office/cedar-rapids/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/cedar-rapids/sitemap.xml | https://stratusbuildingsolutions.com/master_office/cedar-rapids/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/cedar-rapids/sitemap.xml,404,
stratusoftampa.com/sitemap.xml,301,3,http://stratusoftampa.com/sitemap.xml | https://stratusoftampa.com/sitemap.xml | http://www.stratusoftampa.com/sitemap.xml | ,https://www.stratusoftampa.com/sitemap.xml,200,
stratusbuildingsolutions.com/master_office/calgary/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/calgary/sitemap.xml | https://stratusbuildingsolutions.com/master_office/calgary/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/calgary/sitemap.xml,404,
stratusofseattle.com/sitemap.xml,301,3,http://stratusofseattle.com/sitemap.xml | https://stratusofseattle.com/sitemap.xml | http://www.stratusofseattle.com/sitemap.xml | ,https://www.stratusofseattle.com/sitemap.xml,200,
stratusofdetroit.com/sitemap.xml,301,3,http://stratusofdetroit.com/sitemap.xml | https://stratusofdetroit.com/sitemap.xml | http://www.stratusofdetroit.com/sitemap.xml | ,https://www.stratusofdetroit.com/sitemap.xml,200,
stratusofstpaul.com/sitemap.xml,301,3,http://stratusofstpaul.com/sitemap.xml | https://stratusofstpaul.com/sitemap.xml | http://www.stratusofstpaul.com/sitemap.xml | ,https://www.stratusofstpaul.com/sitemap.xml,200,
stratusbuildingsolutions.com/master_office/portland/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/portland/sitemap.xml | https://stratusbuildingsolutions.com/master_office/portland/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/portland/sitemap.xml,404,
stratusofatlanta.com/sitemap.xml,301,3,http://stratusofatlanta.com/sitemap.xml | https://stratusofatlanta.com/sitemap.xml | http://www.stratusofatlanta.com/sitemap.xml | ,https://www.stratusofatlanta.com/sitemap.xml,200,
stratusbuildingsolutions.com/master_office/hamilton/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/hamilton/sitemap.xml | https://stratusbuildingsolutions.com/master_office/hamilton/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/hamilton/sitemap.xml,404,
stratusbuildingsolutions.com/master_office/edmonton/sitemap.xml,301,2,http://stratusbuildingsolutions.com/master_office/edmonton/sitemap.xml | https://stratusbuildingsolutions.com/master_office/edmonton/sitemap.xml | ,https://www.stratusbuildingsolutions.com/master_office/edmonton/sitemap.xml,404,
stratusofbaltimore.com/sitemap.xml,301,3,http://stratusofbaltimore.com/sitemap.xml | https://stratusofbaltimore.com/sitemap.xml | http://www.stratusofbaltimore.com/sitemap.xml | ,https://www.stratusofbaltimore.com/sitemap.xml,404,
stratusoftoledo.com/sitemap.xml,301,3,http://stratusoftoledo.com/sitemap.xml | https://stratusoftoledo.com/sitemap.xml | http://www.stratusoftoledo.com/sitemap.xml | ,https://www.stratusoftoledo.com/sitemap.xml,404,
stratusclean.com/master_office/san-jose/sitemap.xml,301,2,http://stratusclean.com/master_office/san-jose/sitemap.xml | https://stratusclean.com/master_office/san-jose/sitemap.xml | ,https://www.stratusclean.com/master_office/san-jose/sitemap.xml,404,
stratusclean.com/master_office/hamilton/sitemap.xml,301,2,http://stratusclean.com/master_office/hamilton/sitemap.xml | https://stratusclean.com/master_office/hamilton/sitemap.xml | ,https://www.stratusclean.com/master_office/hamilton/sitemap.xml,404,
stratusclean.com/master_office/seattle/sitemap.xml,301,2,http://stratusclean.com/master_office/seattle/sitemap.xml | https://stratusclean.com/master_office/seattle/sitemap.xml | ,https://www.stratusclean.com/master_office/seattle/sitemap.xml,404,
stratusclean.com/master_office/portland/sitemap.xml,301,2,http://stratusclean.com/master_office/portland/sitemap.xml | https://stratusclean.com/master_office/portland/sitemap.xml | ,https://www.stratusclean.com/master_office/portland/sitemap.xml,404,
stratusclean.com/master_office/atlanta/sitemap.xml,301,2,http://stratusclean.com/master_office/atlanta/sitemap.xml | https://stratusclean.com/master_office/atlanta/sitemap.xml | ,https://www.stratusclean.com/master_office/atlanta/sitemap.xml,404,
stratusclean.com/master_office/dallas/sitemap.xml,301,2,http://stratusclean.com/master_office/dallas/sitemap.xml | https://stratusclean.com/master_office/dallas/sitemap.xml | ,https://www.stratusclean.com/master_office/dallas/sitemap.xml,404,
stratusclean.com/master_office/miami/sitemap.xml,301,2,http://stratusclean.com/master_office/miami/sitemap.xml | https://stratusclean.com/master_office/miami/sitemap.xml | ,https://www.stratusclean.com/master_office/miami/sitemap.xml,404,
stratusclean.com/master_office/phoenix/sitemap.xml,301,2,http://stratusclean.com/master_office/phoenix/sitemap.xml | https://stratusclean.com/master_office/phoenix/sitemap.xml | ,https://www.stratusclean.com/master_office/phoenix/sitemap.xml,404,
stratusclean.com/master_office/austin/sitemap.xml,301,2,http://stratusclean.com/master_office/austin/sitemap.xml | https://stratusclean.com/master_office/austin/sitemap.xml | ,https://www.stratusclean.com/master_office/austin/sitemap.xml,404,
stratusclean.com/master_office/losangeles/sitemap.xml,301,2,http://stratusclean.com/master_office/losangeles/sitemap.xml | https://stratusclean.com/master_office/losangeles/sitemap.xml | ,https://www.stratusclean.com/master_office/losangeles/sitemap.xml,404,
stratusclean.com/master_office/sandiego/sitemap.xml,301,2,http://stratusclean.com/master_office/sandiego/sitemap.xml | https://stratusclean.com/master_office/sandiego/sitemap.xml | ,https://www.stratusclean.com/master_office/sandiego/sitemap.xml,404,
stratusbuildingsolutions.com/node/251/sitemap.xml,301,2,http://stratusbuildingsolutions.com/node/251/sitemap.xml | https://stratusbuildingsolutions.com/node/251/sitemap.xml | ,https://www.stratusbuildingsolutions.com/node/251/sitemap.xml,200,
stratusofsanantonio.com/sitemap.xml,301,1,http://stratusofsanantonio.com/sitemap.xml | ,http://www.stratusofsanantonio.com/sitemap.xml,404,
stratusclean.com/master_office/philadelphia/sitemap.xml,301,2,http://stratusclean.com/master_office/philadelphia/sitemap.xml | https://stratusclean.com/master_office/philadelphia/sitemap.xml | ,https://www.stratusclean.com/master_office/philadelphia/sitemap.xml,404,
