status,url,title,description,h1-1,referer
200,https://www.affordabledentures.com/office/pell-city/services.html,"Dentist in Pell City, AL | Pell City, Alabama Affordable Dentures & Implants,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Pell City, Alabama Affordable Dentures & Implants at 205-386-5198 to learn about our  services in Pell City, AL.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/pell-city/
200,https://www.affordabledentures.com/office/pell-city/dentures_repair.html,"Pell City, AL Denture Repair | Denture Repair Pell City, AL | Affordable Dentures & Implants,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants at 205-386-5198 now for Pell City, AL denture repair services you can rely on!",,https://www.affordabledentures.com/office/pell-city/
200,https://www.affordabledentures.com/office/bedford/services.html,"Dentist in Bedford, VA | Bedford, Virginia Affordable Dentures,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Bedford, Virginia Affordable Dentures at 540-298-6653 to learn about our  services in Bedford, VA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/bedford/
200,https://www.affordabledentures.com/office/bedford/print_offers.html,"Print Offers | Bedford, Virginia Affordable Dentures","Print all offers for Bedford, Virginia Affordable Dentures.",,https://www.affordabledentures.com/office/bedford/
200,https://www.affordabledentures.com/office/northglenn/print_offers.html,"Print Offers | Northglenn, Colorado Affordable Dentures & Implants","Print all offers for Northglenn, Colorado Affordable Dentures & Implants.",,https://www.affordabledentures.com/office/northglenn/
200,https://www.affordabledentures.com/office/bedford/dentures_repair.html,"Denture Repair | Bedford, VA 24523,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Bedford, VA at 540-298-6653 now for Dentures Repair services you can rely on!",,https://www.affordabledentures.com/office/bedford/
200,https://www.affordabledentures.com/office/bedford/partial_dentures.html,"Single Dentures | Bedford, VA 24523,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Bedford, VA at 540-298-6653 now for Partial Dentures services you can rely on!",,https://www.affordabledentures.com/office/bedford/
200,https://www.affordabledentures.com/dentures-extractions/index.html,"Full & Partial Dentures | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark",Affordable Dentures are offered in a variety of styles that include full & partial dentures. Our dentists will help you find the best match for your needs.,<h1>Dentures &amp; Extractions</h1>,https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/office/bedford/dentures.html,"Dentures | Bedford, VA 24523,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Bedford, VA at 540-298-6653 now for Dentures services you can rely on!",,https://www.affordabledentures.com/office/bedford/
200,https://www.affordabledentures.com/contact-us/,"Contact Us | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker",Call today or email us and a Patient Support Specialist will respond to your question within 24 hours Monday-Friday (Eastern time).,"<h1>Find a Practice Near You</h1>,<h1>Contact Us</h1>,<h1 id=""transfer_heading"">Transfer Records</h1>",https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/index.html,"Dentures Dentists | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,Play,Logo Mark","The Affordable Dentures & Implants network has served more than six million dental patients since the first office opened nearly 40 years ago in Kinston, NC.",<h1>Be Your Future Self with Affordable Dentures &amp; Implants</h1>,https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/contact-us/index.html,"Contact Us | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker",Call today or email us and a Patient Support Specialist will respond to your question within 24 hours Monday-Friday (Eastern time).,"<h1>Find a Practice Near You</h1>,<h1>Contact Us</h1>,<h1 id=""transfer_heading"">Transfer Records</h1>",https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/practice_open_in_kannapolis_nc.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/practice_open_in_grandville_michigan.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/about-us/index.html,"About Us | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark,Logo Mark","The first Affordable Dentures practice was opened in 1975 in Kinston, North Carolina by founding dentists, Dr. George Edwards, Jr., and Dr. Donald Henson.",<h1>About Us</h1>,https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/about-us/reviews.html,"Reviews | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark",Our team can answer any questions about establishing new care provider sponsorships. Call 1-888-253-7717 to learn how we work with agency/third party providers.,<h1>Patient Reviews of Affordable Dentures</h1>,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/opening_in_hattiesburg.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/vancouver_opens.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/opens_in_fairview_heights.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/new_office_in_clinton_maryland.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/open_in_st_louis_missouri.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/leesburg_fl_welcomes_affordable_dentures.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/launches_pro_bono_implant_treatment.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/blog.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/affordable_dentures_returns_to_erie_pa.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/new_office_in_valdosta_georgia.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/affordable_dentures_opens_harrisonburg_va.html,"Dentist | Affordable Dentures | Raleigh, NC 27607,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Please call Affordable Dentures now at 888-626-4472 for quality Dentist services in Raleigh, NC.",,https://www.affordabledentures.com/sitemap.html
200,https://www.affordabledentures.com/what-to-expect/index.html,"Fees & Payment Methods | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Our affiliated practices accept dental insurance plans as well as cash, Visa, MasterCard, Discover, and, in most cases, checks with valid ID.",<h1>Fees &amp; Payment Methods</h1>,https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/implants/index.html,"Dental Implants | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark","Dental Implants are titanium posts that are inserted into your bone and act like the roots of your teeth. They allow us to eat, speak, and smile with confidence.",<h1>Dental Implants</h1>,https://www.affordabledentures.com/implants/affordable_implant_solutions.html
200,https://www.affordabledentures.com/office/albertville/print_offers.html,"Print Offers | Albertville, Alabama Affordable Dentures & Implants","Print all offers for Albertville, Alabama Affordable Dentures & Implants.",,https://www.affordabledentures.com/office/albertville/
200,https://www.affordabledentures.com/office/albertville/dentures_repair.html,"Denture Repair | Albertville, AL 35950,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants at 256-369-9998 for additional information about our denture repair services in Albertville, AL.",,https://www.affordabledentures.com/office/albertville/
200,https://www.affordabledentures.com/office/albertville/services.html,"Dentist in Albertville, AL | Albertville, Alabama Affordable Dentures & Implants,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Albertville, Alabama Affordable Dentures & Implants at 256-369-9998 to learn about our  services in Albertville, AL.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/albertville/
200,https://www.affordabledentures.com/office/albertville/partial_dentures.html,"Single Dentures | Albertville, AL 35950,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants at 256-369-9998 for additional information about our single dentures services in Albertville, AL.",,https://www.affordabledentures.com/office/albertville/
200,https://www.affordabledentures.com/office/commerce/services.html,"Dentist in Commerce, GA | Commerce, Georgia Affordable Dentures & Implants,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Commerce, Georgia Affordable Dentures & Implants at 706-391-8215 to learn about our  services in Commerce, GA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/commerce/
200,https://www.affordabledentures.com/office/augusta/services.html,"Dentist in Augusta, GA | Augusta, Georgia Affordable Dentures,Affordable Dentures Logo,Affordable Dentures Logo Mark","Call Augusta, Georgia Affordable Dentures at 706-383-7633 to learn about our  services in Augusta, GA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/office/carrollton/services.html,"Dentist in Carrollton, GA | Carrollton, Georgia Affordable Dentures & Implants,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Carrollton, Georgia Affordable Dentures & Implants at 770-648-2812 to learn about our  services in Carrollton, GA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/carrollton/
200,https://www.affordabledentures.com/office/covington/services.html,"Dentist in Covington, GA | Covington, Georgia Affordable Dentures & Implants,Affordable Dentures Implants Logo,Affordable Dentures Logo Mark","Call Covington, Georgia Affordable Dentures & Implants at 770-450-4056 to learn about our  services in Covington, GA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/covington/
200,https://www.affordabledentures.com/office/albertville/dentures.html,"Dentures | Albertville, AL 35950,Affordable Dentures Implants Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants at 256-369-9998 for additional information about our dentures services in Albertville, AL.",,https://www.affordabledentures.com/office/albertville/
200,https://www.affordabledentures.com/office/augusta/print_offers.html,"Print Offers | Augusta, Georgia Affordable Dentures","Print all offers for Augusta, Georgia Affordable Dentures.",,https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/office/augusta/partial_dentures.html,"Single Dentures | Augusta, GA 30909,Affordable Dentures Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures at 706-383-7633 for additional information about our single dentures services in Augusta, GA.",,https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/office/augusta/dentures.html,"Dentures | Augusta, GA 30909,Affordable Dentures Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures at 706-383-7633 for additional information about our dentures services in Augusta, GA.",,https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/about-us/,"About Us | Affordable Dentures & Implants,Affordable Dentures Logo,Location Marker,100 Day Guarantee,Warranty,Care Credit Logo,100 Day Guarantee,Warranty,Care Credit Logo,Logo Mark,Logo Mark","The first Affordable Dentures practice was opened in 1975 in Kinston, North Carolina by founding dentists, Dr. George Edwards, Jr., and Dr. Donald Henson.",<h1>About Us</h1>,https://www.affordabledentures.com/about-us/index.html
200,https://www.affordabledentures.com/office/augusta/dentures_repair.html,"Denture Repair | Augusta, GA 30909,Affordable Dentures Logo,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures at 706-383-7633 for additional information about our denture repair services in Augusta, GA.",,https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/office/vancouver-wa/,"Dentures Dentist | Vancouver, WA Affordable Dentures & Implants in Vancouver, WA,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Vancouver, WA Affordable Dentures & Implants offers exceptional dentures services in Vancouver, WA. Call us today at 360-768-2918 to schedule an appointment.",,https://www.affordabledentures.com/vancouver_opens.html
200,https://www.affordabledentures.com/office/fairviewheights-il/,"Dentures Dentist | Fairview Heights, Illinois Affordable Dentures & Implants in Fairview Heights, IL,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Fairview Heights, Illinois Affordable Dentures & Implants offers exceptional dentures services in Fairview Heights, IL. Call us today at 618-688-0012 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/augusta/,"Dentures Dentist | Augusta, Georgia Affordable Dentures in Augusta, GA,Affordable Dentures Logo,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Augusta, Georgia Affordable Dentures offers exceptional dentures services in Augusta, GA. Call us today at 706-383-7633 to schedule an appointment.","<h1>Affordable Dentures Augusta, GA</h1>",https://www.affordabledentures.com/office/augusta/
200,https://www.affordabledentures.com/office/hattiesburg-ms/,"Dentures Dentist | Hattiesburg, Mississippi Affordable Dentures & Implants in Hattiesburg, MS,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Hattiesburg, Mississippi Affordable Dentures & Implants offers exceptional dentures services in Hattiesburg, MS. Call us today at 601-620-0771 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/st-louis/,"Dentures Dentist | St. Louis, Missouri Affordable Dentures & Implants in St Louis, MO,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Play,Affordable Dentures Logo Mark","St. Louis, Missouri Affordable Dentures & Implants offers exceptional dentures services in St Louis, MO. Call us today at 314-527-4067 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/clinton-md/,"Dentures Dentist | Clinton, Maryland Affordable Dentures & Implants in Clinton, MD,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Play,Affordable Dentures Logo Mark","Clinton, Maryland Affordable Dentures & Implants offers exceptional dentures services in Clinton, MD. Call us today at 301-363-4557 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/clinton-md/offers.html,"Offers & Discounts | Clinton, Maryland Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Affordable Dentures Logo Mark","Browse our offers and promotions to take advantage of the many ways that Clinton, Maryland Affordable Dentures & Implants makes it easy to get dentures or implants.",<h1>Current Offers</h1>,
200,https://www.affordabledentures.com/office/harrisonburg-va/offers.html,"Offers & Discounts | Harrisonburg, Virginia Affordable Dentures & Implants,Affordable Dentures Logo,Appointment Calendar,Appointment Calendar,Affordable Dentures Logo Mark","Browse our offers and promotions to take advantage of the many ways that Harrisonburg, Virginia Affordable Dentures & Implants makes it easy to get dentures or implants.",<h1>Current Offers</h1>,
200,https://www.affordabledentures.com/office/vancouver-wa/services.html,"Dentist in Vancouver, WA | Vancouver, WA Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Affordable Dentures Logo Mark","Call Vancouver, WA Affordable Dentures & Implants at 360-768-2918 to learn about our  services in Vancouver, WA.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/vancouver-wa/
200,https://www.affordabledentures.com/office/vancouver-wa/print_offers.html,"Print Offers | Vancouver, WA Affordable Dentures & Implants,Appointment Calendar","Print all offers for Vancouver, WA Affordable Dentures & Implants.",,https://www.affordabledentures.com/office/vancouver-wa/
200,https://www.affordabledentures.com/office/vancouver-wa/dentures.html,"Dentures Vancouver, WA | Dentures in Vancouver, WA 98684 | Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Vancouver, WA at 360-768-2918 now for Dentures services you can rely on!",,https://www.affordabledentures.com/office/vancouver-wa/
200,https://www.affordabledentures.com/office/vancouver-wa/partial_dentures.html,"Single Dentures Vancouver, WA | Partial Dentures in Vancouver, WA 98684 | Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Vancouver, WA at 360-768-2918 now for Partial Dentures services you can rely on!",,https://www.affordabledentures.com/office/vancouver-wa/
200,https://www.affordabledentures.com/office/vancouver-wa/dentures_repair.html,"Denture Repair Vancouver, WA | Dentures Repair in Vancouver, WA 98684 | Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Vancouver, WA at 360-768-2918 now for Dentures Repair services you can rely on!",,https://www.affordabledentures.com/office/vancouver-wa/
200,https://www.affordabledentures.com/office/fairviewheights-il/dentures_repair.html,"Denture Repair | Fairview Heights, IL 62208,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Fairview Heights, IL at 618-688-0012 now for Dentures Repair services you can rely on!",,https://www.affordabledentures.com/office/fairviewheights-il/
200,https://www.affordabledentures.com/office/leesburg/,"Dentures Dentist | Leesburg, Florida Affordable Dentures & Implants in Leesburg, FL,Affordable Dentures Implants Logo,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Leesburg, Florida Affordable Dentures & Implants offers exceptional dentures services in Leesburg, FL. Call us today at 352-508-6770 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/fairviewheights-il/partial_dentures.html,"Single Dentures | Fairview Heights, IL 62208,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants in Fairview Heights, IL at 618-688-0012 now for Partial Dentures services you can rely on!",,https://www.affordabledentures.com/office/fairviewheights-il/
200,https://www.affordabledentures.com/office/hattiesburg-ms/services.html,"Dentist in Hattiesburg, MS | Hattiesburg, Mississippi Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Affordable Dentures Logo Mark","Call Hattiesburg, Mississippi Affordable Dentures & Implants at 601-620-0771 to learn about our  services in Hattiesburg, MS.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/hattiesburg-ms/
200,https://www.affordabledentures.com/office/fairviewheights-il/print_offers.html,"Print Offers | Fairview Heights, Illinois Affordable Dentures & Implants,Appointment Calendar","Print all offers for Fairview Heights, Illinois Affordable Dentures & Implants.",,https://www.affordabledentures.com/office/fairviewheights-il/
200,https://www.affordabledentures.com/office/st-louis/services.html,"Dentist in St Louis, MO | St. Louis, Missouri Affordable Dentures & Implants,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Affordable Dentures Logo Mark","Call St. Louis, Missouri Affordable Dentures & Implants at 314-527-4067 to learn about our  services in St Louis, MO.",<h1>Our Services</h1>,https://www.affordabledentures.com/office/st-louis/
200,https://www.affordabledentures.com/office/grandville/,"Dentures Dentist | Grandville, Michigan Affordable Dentures & Implants in Grandville, MI,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Grandville, Michigan Affordable Dentures & Implants offers exceptional dentures services in Grandville, MI. Call us today at 616-675-1543 to schedule an appointment.",,
200,https://www.affordabledentures.com/office/hattiesburg-ms/print_offers.html,"Print Offers | Hattiesburg, Mississippi Affordable Dentures & Implants","Print all offers for Hattiesburg, Mississippi Affordable Dentures & Implants.",,https://www.affordabledentures.com/office/hattiesburg-ms/
200,https://www.affordabledentures.com/office/hattiesburg-ms/dentures_repair.html,"Denture Repair in Hattiesburg, MS 39402 | Dentist,Affordable Dentures Implants Logo,Appointment Calendar,Appointment Calendar,Warranty,Guarantee,Affordable Dentures Logo Mark","Call Affordable Dentures & Implants at 601-620-0771 now for exceptional denture repair service in Hattiesburg, MS!",,https://www.affordabledentures.com/office/hattiesburg-ms/
200,https://www.affordabledentures.com/office/kannapolis/,"Dentures Dentist | Kannapolis, North Carolina Affordable Dentures & Implants in Kannapolis, NC,Affordable Dentures Implants Logo,Warranty,Guarantee,Play,Affordable Dentures Logo Mark","Kannapolis, North Carolina Affordable Dentures & Implants offers exceptional dentures services in Kannapolis, NC. Call us today at 704-909-6269 to schedule an appointment.","<h1>Kannapolis, NC Affordable Dentures</h1>",
